Time,Temp,SoC,DoD,C,V,R0
143746716.3,23.33333333,0.7279,0.050972479,-10.63902924,3.997795466,0.001657217
144863847.3,23.33333333,0.6916,0.038300567,-6.793459296,3.980531959,0.001656796
145048840.4,23.33333333,0.7982,0.022052603,-5.54010755,4.030972164,0.001610875
145050754.6,23.33333333,0.7361,0.040299257,-5.558842476,4.018115249,0.001642559
145052122.4,23.33333333,0.696,0.024912427,-7.491711666,3.995041603,0.001553056
146832527.4,23.33333333,0.7226,0.039818341,-7.129878928,4.007504421,0.001585745
147141050.2,23.33333333,0.6307,0.040485891,-5.591464659,3.952895509,0.001613341
147142397.6,23.33333333,0.5971,0.036532704,-6.13837402,3.934124131,0.001602567
144361356.6,23.35669692,0.679,0.040903136,-8.912582126,3.968581522,0.001611543
140877036.5,23.88888889,0.5993,0.014562075,-6.456512077,3.937495974,0.001499828
140879797.4,23.88888889,0.5876,0.042561352,-5.317812395,3.931995965,0.001466485
141239521.4,23.88888889,0.6791,0.026079211,-5.69876602,3.979666789,0.00155878
141669730.2,23.88888889,0.7627,0.066441098,-9.59975816,4.000115424,0.001570162
142428563.5,23.88888889,0.7169,0.022182836,-3.106737157,4.023531887,0.001556462
146671586.4,23.88888889,0.7343,0.27996064,-18.4003001,3.910056362,0.001528927
147122867.5,23.88888889,0.6744,0.04281206,-6.346996267,3.9775424,0.0015505
147131645.1,23.88888889,0.6598,0.031031571,-5.446617669,3.970595397,0.001545526
139412758.2,24.36860853,0.6431,0.039946182,-6.97282982,3.952473824,0.001464219
141581154.5,24.44444444,0.7008,0.038700095,-5.864786237,4.006461035,0.001406368
141748484.4,24.44444444,0.6624,0.018749031,-5.781823339,3.973160454,0.001514961
142795955.3,24.44444444,0.6793,0.039929824,-10.07205778,3.975204715,0.001497285
142797475.4,24.44444444,0.6378,0.009458982,-3.216923311,3.971517042,0.001380471
144959811.3,24.44444444,0.7037,0.025705965,-6.605588956,4.004329358,0.001448245
144883118.3,24.44827454,0.6625,0.010388947,-4.473395522,3.983227612,0.001459524
146840633.5,24.55609177,0.6811,0.028893547,-4.625016584,3.989344021,0.001509399
142800673.2,24.91765292,0.6447,0.04294403,-3.153963603,3.966941725,0.001415022
140816198.6,25,0.6732,0.028461681,-8.903751935,3.973511997,0.001410119
141582559.3,25,0.6798,0.0269396,-6.815825032,3.987807853,0.001408208
143760515.6,25,0.714,0.050165928,-6.791376599,3.99123747,0.001521889
143886257.4,25,0.6974,0.082469615,-17.65284483,3.958327822,0.001344928
140822212.5,25.55555556,0.6631,0.027925767,-4.113267789,3.978005407,0.001296075
141474774.4,25.55555556,0.6973,0.03798898,-6.507396538,3.997414942,0.001348343
141836366.4,25.55555556,0.3384,0.039684248,-6.95923272,3.829045022,0.001385229
141480196.2,26.11111111,0.6774,0.074400159,-12.97299687,3.956722938,0.001345131
143973383.4,26.11111111,0.6298,0.030006599,-7.704535613,3.948548908,0.001343073
144066245.4,26.11111111,0.6894,0.030059915,-6.182998636,3.992096194,0.001360401
141315300.4,26.44969168,0.7767,0.056002999,-8.655106852,4.014886254,0.001343873
144090046.6,26.66666667,0.6698,0.02111376,-4.138256766,3.98784188,0.001286184
143838398.3,26.85166035,0.6643,0.044652477,-9.029843693,3.96511723,0.001287506
146684013.6,27.22222222,0.5151,0.033469799,-10.67040012,3.888726252,0.001328912
141407512.3,27.77777778,0.7727,0.058513762,-8.992668336,4.015288676,0.001285566
141409595.4,28.33333333,0.7096,0.05787058,-11.81176585,3.97880757,0.001254249
143921069.3,28.79007239,0.651,0.086836109,-11.60279617,3.935476845,0.001239738
141768607.5,29.44444444,0.4547,0.022672611,-5.208542683,3.878060976,0.001180464
159615772.5,11.66666667,0.6573,0.063260386,-12.84880614,3.871019133,0.004369544
187545072.5,11.7430771,0.5152,0.101548985,-15.65041205,3.785575633,0.004237206
159751962.4,12.22222222,0.6805,0.023317008,-4.9807946,3.96336162,0.00424367
162837822.4,12.55773871,0.6909,0.053277666,-14.10145571,3.912368014,0.003737433
159530664.4,12.57669769,0.4885,0.081484342,-13.68435088,3.806584655,0.003794684
157921037.5,12.77777778,0.6845,0.07543201,-6.206845623,3.946309481,0.003936182
159716133.3,12.77777778,0.6957,0.031769184,-4.777241241,3.980347687,0.00402791
160991282.5,12.77777778,0.3211,0.108910514,-16.58238057,3.69931998,0.003652236
162648436.5,12.77777778,0.6722,0.103979691,-15.50839574,3.863376399,0.003866062
162672621.4,12.77777778,0.7796,0.055767412,-10.2404422,3.967755649,0.004088703
159633187.5,12.78065035,0.7781,0.091572695,-16.69511199,3.907135822,0.004146242
158229442.3,13.33333333,0.2363,0.042961297,-7.284911132,3.723842376,0.003635255
158676159.6,13.33333333,0.7114,0.043854188,-10.65438515,3.943160704,0.003712355
158774897.2,13.33333333,0.6045,0.011716633,-3.271393954,3.934015115,0.00366106
159539505.4,13.33333333,0.5119,0.1016014,-15.94184916,3.786564015,0.003829694
160863022.3,13.33333333,0.6819,0.089089379,-20.72144235,3.863001641,0.003506517
162674332.4,13.33333333,0.6738,0.053709187,-12.94827617,3.909072383,0.00385505
163154162.4,13.33333333,0.4156,0.083446874,-12.88035709,3.787551463,0.00341147
163510553.4,13.33333333,0.7017,0.290779307,-19.78288136,3.822739291,0.003652669
158678217.4,13.40878624,0.6807,0.030221369,-7.597755528,3.946593244,0.003611246
160247099.2,13.7590486,0.5627,0.203699979,-16.89320543,3.796714947,0.00323261
158086431.6,13.88888889,0.2968,0.042852462,-5.890484413,3.788296828,0.003383351
158699477.4,13.88888889,0.7421,0.058409837,-11.56100228,3.942432562,0.003459782
158851808.3,13.88888889,0.7063,0.078825104,-12.82082119,3.938499714,0.00346714
161359951.5,13.88888889,0.7724,0.093649277,-12.64379824,3.939364685,0.003522902
161599312.2,13.88888889,0.6437,0.080741537,-9.935825683,3.897120027,0.003517904
163672691.4,13.88888889,0.7156,0.037472272,-8.230011765,3.961063399,0.003640779
184513288.4,13.88888889,0.7094,0.064314244,-9.912649497,3.957005025,0.003421157
162894977.5,14.0156651,0.6191,0.136616153,-15.74846675,3.822825625,0.003607633
161426188.5,14.18667892,0.5494,0.123733764,-8.899376683,3.849999343,0.003529988
164015422,14.42778352,0.6655,0.02805735,-5.461276447,3.949954538,0.003469311
158089538.2,14.44444444,0.2453,0.057050576,-8.800916542,3.730291232,0.003140639
158704173.5,14.44444444,0.6619,0.083813384,-13.98879869,3.890043627,0.003326899
158713451.5,14.44444444,0.6347,0.048160481,-13.0721489,3.88470493,0.003360107
159379761.3,14.44444444,0.7072,0.125708825,-12.87588079,3.922707375,0.003183998
159644018.4,14.44444444,0.771,0.027386724,-6.984318043,3.997075433,0.003330474
160763114.2,14.44444444,0.6429,0.189509778,-14.13649065,3.84502848,0.003176153
161547923.4,14.44444444,0.7111,0.042314186,-10.00718448,3.949358227,0.003566858
163261130.5,14.44444444,0.6883,0.02924042,-8.165907687,3.956332909,0.003486907
163415990.4,14.44444444,0.6319,0.168470109,-16.88416187,3.835501671,0.003289491
160933618.4,14.45631774,0.6974,0.146125008,-19.30671384,3.895617054,0.0028578
165697029.2,14.68803861,0.6986,0.094583841,-14.29227224,3.920303453,0.003155939
163091551.3,14.82956069,0.6651,0.06405282,-10.80263755,3.909517408,0.00335269
163326954.5,14.90348156,0.7036,0.1438569,-13.52800573,3.909101792,0.003210039
184516111.3,14.95920947,0.6736,0.064206271,-10.98733712,3.922212052,0.003091218
158603016.4,15,0.6987,0.06536866,-8.637017377,3.967185194,0.003016862
159644659.5,15,0.6945,0.028083986,-7.042566552,3.972125744,0.00328339
161254373.4,15,0.3055,0.037494352,-9.761374074,3.785694444,0.002934069
161381006.4,15,0.5744,0.048316261,-14.20962794,3.845689699,0.003319988
161633038.6,15,0.5334,0.072353495,-7.632711415,3.865012398,0.003244014
162062163.5,15,0.3538,0.086937476,-10.11788788,3.787614489,0.003037233
162166970.5,15,0.3501,0.160052843,-15.98726275,3.706467716,0.003088058
162321912.3,15,0.6827,0.101448884,-22.55200736,3.879880417,0.003042339
164060007.4,15,0.7128,0.424244315,-22.00385861,3.790013563,0.002806113
184450598.4,15,0.6554,0.015237192,-4.70328143,3.956219723,0.003328079
185190256.1,15,0.6204,0.067637584,-9.852262299,3.898592362,0.003168564
158604531.3,15.17024781,0.6701,0.046240165,-10.84877144,3.925181343,0.003005889
162899168.4,15.30066261,0.4889,0.09076303,-15.66552552,3.794822706,0.003103574
163288376.6,15.33551649,0.6163,0.155021257,-15.76248659,3.833537082,0.003110071
158417090.3,15.55555556,0.695,0.0518882,-8.515066667,3.965114,0.003028687
158920258.4,15.55555556,0.6728,0.036998853,-9.318920476,3.935777949,0.003107298
160645605.3,15.55555556,0.7007,0.061704947,-9.063592548,3.960947261,0.003001179
161468156.3,15.55555556,0.6891,0.116353257,-12.13452667,3.913765753,0.002952046
161857615.3,15.55555556,0.3435,0.02002143,-4.682697886,3.827461666,0.002991173
161965673.3,15.55555556,0.6819,0.034288906,-8.426449675,3.953886364,0.003089758
162547141.4,15.55555556,0.6855,0.043468419,-14.22954098,3.925791356,0.002999923
163092904.1,15.55555556,0.5654,0.111425271,-9.604714607,3.871757009,0.003018653
163328974.5,15.55555556,0.6034,0.097167564,-18.67629852,3.831894848,0.003162511
163515058.1,15.55555556,0.5316,0.012255642,-4.081218703,3.901365008,0.003011212
164115929.3,15.55555556,0.7139,0.039047105,-14.11378129,3.948155468,0.003148302
164666739.3,15.55555556,0.579,0.130087043,-13.55619504,3.844115464,0.002842507
184326184.4,15.85621816,0.7404,0.053022021,-9.495669479,3.980193441,0.00278039
163179388.4,16.01420966,0.7157,0.052951241,-11.64507051,3.952293404,0.002929656
160940444.5,16.06917155,0.6574,0.199476209,-15.91938017,3.857639532,0.002620692
158875382.4,16.11111111,0.702,0.056853027,-15.96954985,3.933130445,0.0028034
158943888.4,16.11111111,0.7223,0.068319531,-10.63545223,3.972991071,0.002833582
159006845.2,16.11111111,0.7569,0.069740159,-8.787943347,3.977108518,0.00294845
159123166.5,16.11111111,0.7099,0.035112384,-12.41685581,3.957693591,0.002873508
159983846.6,16.11111111,0.5104,0.087143694,-10.00726781,3.845653146,0.002975066
161260426.4,16.11111111,0.6549,0.076078403,-11.98993969,3.898684493,0.002605253
161971779.5,16.11111111,0.6608,0.062618308,-9.552514718,3.923894029,0.00299154
162325895.4,16.11111111,0.6562,0.101699324,-12.90813068,3.895614741,0.002784513
163290358.5,16.11111111,0.4498,0.073883363,-13.62102025,3.802081938,0.003000618
163330418.5,16.11111111,0.5339,0.049803187,-9.573784588,3.866499124,0.002971801
163525264.3,16.11111111,0.4917,0.100609176,-13.30413041,3.815641372,0.003094844
183931813.3,16.11111111,0.6985,0.02702847,-9.764025633,3.968600066,0.002933664
162909843.4,16.41924241,0.4165,0.046597885,-10.15657255,3.814383333,0.00296657
183066805.4,16.52457007,0.5374,0.030492124,-11.33731747,3.869678353,0.002640884
183935232.4,16.56689264,0.6791,0.053154297,-12.62995752,3.931571793,0.002843332
158881498.1,16.66666667,0.6798,0.045054627,-10.95587521,3.942386073,0.002872262
159015239.4,16.66666667,0.6885,0.066869601,-9.2950878,3.950117066,0.002800008
159124597.5,16.66666667,0.6687,0.043331749,-15.03725671,3.921108865,0.002734306
159916923.4,16.66666667,0.7542,0.072479774,-13.09763641,3.949495733,0.002816365
161863459.5,16.66666667,0.4436,0.040828105,-7.684182849,3.849653721,0.002727292
161898389.5,16.66666667,0.5878,0.126160925,-9.225442837,3.884012285,0.002692521
163851084.3,16.66666667,0.6915,0.044139436,-8.894717573,3.964316597,0.002815052
164132988.3,16.66666667,0.6793,0.051824586,-13.33269348,3.923717949,0.002941327
169333679.4,16.66666667,0.6762,0.025402795,-6.16707067,3.973059319,0.002703757
169406577.2,16.66666667,0.6731,0.030741782,-5.141537697,3.967274252,0.002875708
181136294.6,16.66666667,0.7175,0.039437112,-5.857834182,4.003521297,0.002739382
183941836.4,16.66666667,0.6651,0.027936079,-5.1903603,3.965095079,0.00276398
159048523.3,16.68237006,0.6273,0.070578748,-14.60651301,3.89119145,0.002580433
163530966.3,16.69883948,0.3566,0.146812856,-16.35057887,3.719392113,0.002644784
162334641.4,16.81086982,0.542,0.072728781,-13.86384138,3.845893103,0.002872789
164220206.3,16.88632272,0.6267,0.049905384,-15.7502846,3.87879713,0.002849575
181310330.6,16.99165039,0.7118,0.054756833,-10.80791794,3.97007757,0.002539563
158528921.4,17.22222222,0.7102,0.053889932,-9.907188702,3.977979148,0.002411658
159055577.2,17.22222222,0.5942,0.043010201,-9.368133103,3.902040622,0.002424599
161905544.4,17.22222222,0.4477,0.135362004,-18.4295838,3.777061126,0.002634383
164070769.5,17.22222222,0.3914,0.240284157,-20.56427441,3.684051052,0.00241129
166528083.3,17.22222222,0.7028,0.027269635,-3.186361833,4.005960623,0.00257309
160944981.5,17.2884829,0.5175,0.110817013,-20.6441617,3.799869544,0.002470519
162337046.4,17.61289211,0.4278,0.0995104,-15.72641575,3.791886943,0.002493778
167476323.5,17.76609598,0.775,0.012066535,-4.666869932,4.024794032,0.002538211
158011774.5,17.77777778,0.5468,0.283785704,-27.71314437,3.737962472,0.002311147
161117497.1,17.77777778,0.3958,0.044658517,-8.34649814,3.838484106,0.002526457
161885849.4,17.77777778,0.6728,0.059748377,-4.540603102,3.963794024,0.002548042
162915366.4,17.77777778,0.6601,0.026869531,-6.612455428,3.952910178,0.002695003
163960166.6,17.77777778,0.7063,0.023625116,-6.071807251,3.995593004,0.002485209
163966806.3,17.77777778,0.6786,0.037779117,-6.276593781,3.974165128,0.002517199
164225825.5,17.77777778,0.5516,0.034891984,-9.151887059,3.886830588,0.002684547
167477426.5,17.77777778,0.7333,0.024187351,-6.979250713,4.005177599,0.002516551
181312880.4,17.77777778,0.6741,0.033931609,-6.469288958,3.966299594,0.002530079
163535976.6,17.84078287,0.247,0.01824864,-5.309750535,3.765016631,0.00246859
167485127.5,17.87429622,0.6868,0.013375664,-3.299831656,4.000690732,0.002358903
161118756.6,17.94802559,0.351,0.04308022,-7.435520754,3.817957275,0.00245609
164320853.1,18.12612509,0.6991,0.036861239,-9.903204334,3.96575774,0.002460661
163960953.6,18.25596538,0.6807,0.01494842,-5.490595496,3.982896275,0.002512994
160947631.5,18.27434984,0.2967,0.032668904,-14.98150068,3.769792633,0.00220095
161876973.3,18.30365008,0.7134,0.082014849,-15.49291863,3.946084279,0.002367793
161788735.4,18.33333333,0.6705,0.269147693,-17.41674351,3.870802937,0.002304518
167485886.4,18.33333333,0.6797,0.020761221,-7.713479257,3.971038432,0.002408948
174137356.3,18.33333333,0.7128,0.087868805,-12.04294842,3.965066581,0.002235626
178826861.3,18.33333333,0.6945,0.015752937,-4.140368791,3.997083777,0.002492417
178828352.3,18.33333333,0.6808,0.048667791,-8.701195134,3.962625349,0.002454378
178879937.1,18.33333333,0.6475,0.034488805,-6.820007086,3.947510186,0.002300183
179413012.3,18.33333333,0.6771,0.038440543,-6.855220567,3.965535349,0.002511799
180359672.5,18.33333333,0.7665,0.042692007,-5.514591755,4.009896083,0.002491534
181329592.6,18.33333333,0.667,0.025697747,-6.327382366,3.965367748,0.00242413
183371033.1,18.72840783,0.6312,0.024138358,-8.458130107,3.935119422,0.002260055
164569198.4,18.88888889,0.762,0.070943516,-10.2792459,3.98259541,0.00246179
170192020.3,18.88888889,0.6917,0.170271174,-2.315897367,3.972951312,0.002205422
172403688.4,18.88888889,0.7126,0.040362411,-8.72786739,3.993660777,0.002116022
174395186.3,18.88888889,0.736,0.058621431,-8.678225679,3.982094465,0.00229665
179084066.2,18.88888889,0.7381,0.062395717,-8.636144272,3.994467869,0.00228497
180362768.4,18.88888889,0.6915,0.03065718,-5.276788736,3.991304323,0.002286174
181466426.4,18.88888889,0.6656,0.081105911,-8.732800692,3.932115008,0.002335799
183285749.2,19.29411314,0.6789,0.064288954,-12.66028265,3.932611329,0.002222465
171819615.2,19.36631047,0.6788,0.266463352,-17.65857512,3.887871571,0.00214947
158014092.5,19.44444444,0.2943,0.029785494,-7.604749062,3.792389775,0.0020828
175248348.3,19.44444444,0.7016,0.035172265,-12.23873912,3.971742986,0.002175058
179836812.5,19.44444444,0.6934,0.031371408,-5.688959818,3.991197707,0.002185967
181349716.4,19.44444444,0.5983,0.063900835,-7.234323732,3.917219177,0.002250232
167072744.2,19.55858133,0.6722,0.041072371,-7.487189739,3.960665664,0.00214921
175433076.5,19.56853958,0.6819,0.052210133,-7.959661039,3.969112682,0.002097903
173791781.4,19.67539929,0.6904,0.053774879,-9.572668609,3.966938158,0.00210748
166626311.2,19.83185875,0.6854,0.058897346,-10.97673452,3.947513392,0.002158432
178468147.2,19.85637137,0.7079,0.050786155,-10.12174188,3.981400162,0.00216427
164574775.4,19.96514612,0.6456,0.049171083,-8.15751744,3.935981953,0.002287836
167075324.3,20,0.656,0.046713022,-3.725360471,3.968794119,0.002090087
167338758.4,20,0.6756,0.082260565,-12.26052592,3.933297262,0.002213202
173793274.1,20,0.6586,0.029637931,-6.133922606,3.961506704,0.002094468
178274373.4,20,0.5706,0.00794106,-2.859422414,3.935769397,0.002131956
179090288.3,20,0.6916,0.037792829,-10.8218138,3.966400107,0.002139578
179841264.4,20,0.6808,0.042767261,-8.327295082,3.96058117,0.002109963
183240399.4,20,0.6789,0.010635625,-3.972033655,3.995412477,0.002006032
181418803.3,20.00191505,0.7337,0.0475806,-5.872472019,4.002855682,0.002227735
178562158.4,20.47186794,0.7416,0.022583927,-4.943636721,4.017285237,0.002162743
161801051.4,20.55555556,0.6973,0.287719886,-17.83213953,3.870843795,0.001975524
167341038.4,20.55555556,0.6154,0.022192085,-6.23999744,3.940034553,0.00214863
171191254.4,20.55555556,0.7412,0.046273177,-7.775068223,4.00210279,0.001970269
171194070.3,20.55555556,0.6889,0.030738013,-6.880830687,3.984896482,0.001900807
176028582.4,20.55555556,0.6685,0.050219679,-7.787038687,3.958546893,0.001930688
176457181.3,20.55555556,0.697,0.023309583,-5.350862307,3.994767958,0.001995176
178239026.4,20.55555556,0.6428,0.089146223,-10.11044889,3.92303109,0.00197952
178564685.3,20.55555556,0.6929,0.031409893,-8.701896442,3.98520456,0.001970911
181420328.3,20.55555556,0.6837,0.021267574,-6.140766781,3.98850441,0.002136825
181420971.3,20.55555556,0.6726,0.023322451,-9.782003578,3.962580501,0.002155708
181422062.3,20.55555556,0.6644,0.023728634,-8.163733696,3.961830163,0.002100128
183330782.5,20.55555556,0.6803,0.055259647,-8.987448407,3.960528451,0.001980402
174318388.2,20.74514535,0.6936,0.025854788,-5.287105324,3.998342246,0.00193923
173797136.5,20.93760772,0.6488,0.04562867,-7.524014526,3.946589291,0.002060394
179856420.3,20.98222835,0.6601,0.030815986,-5.167367834,3.962392929,0.002030123
170620548.5,21.04274388,0.6688,0.054591626,-8.09941164,3.958509416,0.002019969
180778313.5,21.10996208,0.6605,0.018094063,-6.018401361,3.965493197,0.001982333
166631848.3,21.11111111,0.6536,0.104045781,-13.85677634,3.908224686,0.002027519
166993144.5,21.11111111,0.7016,0.053590366,-9.915332245,3.984206531,0.001962127
167081577.3,21.11111111,0.6289,0.018496932,-4.968217913,3.950190443,0.002013308
170621818.3,21.11111111,0.6316,0.004196776,-2.130820481,3.968698334,0.001926165
172225564.4,21.11111111,0.7046,0.114223203,-14.17162041,3.95505723,0.001874444
174413019.4,21.11111111,0.7412,0.052792738,-7.571286961,4.003302722,0.001969787
175204654.2,21.11111111,0.7062,0.019649995,-5.17397139,4.011878974,0.00186222
183323832.4,21.11111111,0.7176,0.051473179,-13.58980744,3.968468565,0.002048348
174584456.4,21.13658126,0.7263,0.034858509,-9.318459893,3.99837754,0.001964589
166994408.2,21.18005286,0.6708,0.025023211,-6.426270609,3.978022401,0.001817146
179859062.2,21.2608679,0.6752,0.031700163,-8.076461769,3.971291497,0.001943552
171829266.5,21.26546402,0.5068,0.285872457,-25.47511435,3.751529043,0.001794192
173177233.4,21.66666667,0.7659,0.027701882,-5.829103046,4.018588755,0.001908978
174249364.2,21.66666667,0.6934,0.019696518,-6.092025346,3.996557604,0.00186505
174327623.5,21.66666667,0.7046,0.028640027,-6.419489715,4.000686493,0.001891183
175014902.3,21.66666667,0.6927,0.112045412,-10.37648596,3.959028488,0.001855265
176405238.4,21.66666667,0.7605,0.015332343,-4.370664874,4.026044977,0.002031582
176408000.5,21.66666667,0.7359,0.023560814,-5.39732154,4.017012487,0.001916769
178483654.4,21.66666667,0.6864,0.03735638,-8.307469084,3.976870235,0.001932201
180389227.4,21.66666667,0.7616,0.094402262,-6.876526381,3.995977964,0.002015807
170007289.5,21.7036271,0.6451,0.029542781,-8.023697183,3.950461268,0.001854447
176409412.3,21.78061205,0.7028,0.013583395,-4.050505606,4.011068367,0.001925294
173183161.1,21.78693171,0.6922,0.034994022,-8.848615187,3.97755307,0.001828357
180727594.3,22.09065839,0.7095,0.026861473,-8.822754262,3.997461787,0.001924635
173005362.6,22.22222222,0.6702,0.037991701,-8.065424415,3.968517546,0.001748732
174254639.4,22.22222222,0.6864,0.065017027,-12.98802899,3.949407295,0.001810211
174262069.5,22.22222222,0.6544,0.074364525,-10.19190425,3.932371778,0.001741038
175534559.3,22.22222222,0.6471,0.053631196,-8.74692644,3.949118179,0.001789156
175623243.4,22.22222222,0.7348,0.045662415,-7.388030048,4.006023589,0.001818586
179863299.4,22.22222222,0.6219,0.012034876,-4.140742947,3.955225705,0.001843675
179951317.4,22.22222222,0.7231,0.082663348,-10.78685027,3.98165668,0.001870318
180731363.4,22.22222222,0.6796,0.018232389,-6.343563479,3.984737785,0.001816877
172237374.4,22.32333678,0.6371,0.15870167,-15.08074976,3.878680373,0.00183628
175989752.4,22.46122027,0.6865,0.038272882,-8.819739423,3.971614598,0.0017449
170013559.2,22.77777778,0.6358,0.046827615,-8.878848837,3.938246678,0.001758159
171093738.5,22.77777778,0.6071,0.018176112,-6.188314849,3.941027418,0.001657078
175629568.4,22.77777778,0.6961,0.040512688,-9.227067028,3.978376598,0.00172143
180466450.5,22.77777778,0.6302,0.093870233,-7.3234782,3.926097214,0.001822194
170102718.5,23.33333333,0.7304,0.054726687,-8.579362942,4.003179042,0.001614607
170104964.4,23.33333333,0.6934,0.006244588,-2.511367925,4.012112323,0.00169176
175630762.5,23.33333333,0.662,0.024848713,-7.158815175,3.966624514,0.001685424
179961197.4,23.33333333,0.6692,0.067640474,-11.70062992,3.939216087,0.001677782
173095148.3,23.78183768,0.7421,0.048597351,-5.754333831,4.013379343,0.001677724
173096191.3,23.88888889,0.6935,0.005416265,-1.234506895,4.019728374,0.001568713
173096737.1,23.88888889,0.6897,0.022569671,-5.112399637,3.999259907,0.001618463
177430205.4,23.88888889,0.736,0.058569655,-7.770591743,4.002115252,0.001731253
177439363.5,23.88888889,0.6912,0.21417593,-18.48061845,3.904635644,0.001648044
173038143.4,25,0.6331,0.036104685,-4.944338365,3.95596478,0.001541219
177361943.4,25,0.7597,0.028827499,-8.551152328,4.010586688,0.001650356
177270854.4,25.55555556,0.7642,0.036718709,-6.873993517,4.013564019,0.001573403
173044560.4,25.55823662,0.6017,0.109626011,-11.03058231,3.912573595,0.001455613
177006886.6,26.66666667,0.6772,0.072746006,-12.60026288,3.95599155,0.001412989
177286193.4,26.66666667,0.6527,0.072883425,-10.90347315,3.934765431,0.001365452
177021350.4,28.33333333,0.7683,0.315115789,-20.31287838,3.922300158,0.001260736
218376564.2,12.22222222,0.6987,0.071756412,-12.68159114,3.902262859,0.004507469
217756605.5,12.77777778,0.4308,0.168473912,-12.02607032,3.747975836,0.004213971
216544821.3,12.81722778,0.6972,0.12143367,-17.81617163,3.863397273,0.004171707
216371389.4,13.33333333,0.6428,0.192311851,-17.76519093,3.814760944,0.003765082
218916428.3,13.33333333,0.6899,0.115468456,-14.76690856,3.882528412,0.004141664
216457430.5,13.88888889,0.3663,0.130845983,-14.0634152,3.729324168,0.003688745
218989898.1,13.88888889,0.7156,0.144804293,-16.86819064,3.884267353,0.003804704
217667253.4,14.10050174,0.6377,0.101662586,-13.12868874,3.864212806,0.003887587
216570426.2,14.28894251,0.6125,0.065510475,-16.70768013,3.844054612,0.003613086
216288245.6,14.44444444,0.5691,0.078371057,-11.71461601,3.846161439,0.00359812
217668611.6,14.44444444,0.571,0.140929854,-9.814826582,3.847530038,0.003640107
219439261.4,14.44444444,0.6566,0.09189373,-17.48606113,3.857630495,0.003495462
219087976.2,14.47929833,0.6533,0.123058504,-20.16988562,3.827239062,0.003441993
215077075.5,15,0.6534,0.042179733,-9.979653924,3.912491952,0.003446049
216376485.4,15,0.5194,0.021564839,-7.905758575,3.864371702,0.003516889
218490349.5,15,0.6451,0.094550233,-20.88760376,3.838812104,0.003367078
218995103.5,15,0.6471,0.129317535,-12.52209478,3.86571493,0.003604183
217622022.3,15.27366042,0.6729,0.041382614,-13.99897572,3.90762609,0.003579044
216226748.4,15.55364051,0.6385,0.06573843,-7.867153998,3.917644442,0.003458529
214298661.6,15.55555556,0.5762,0.077466074,-14.63913613,3.839683354,0.003253921
216055469.5,15.55555556,0.6715,0.056905526,-10.11653462,3.922857024,0.00296894
216145580.3,15.55555556,0.6799,0.102727792,-9.208819585,3.930598004,0.003324024
216673564.4,15.55555556,0.7072,0.040692193,-12.29535645,3.942680999,0.00344159
219005015.5,15.55555556,0.758,0.095087773,-16.78541409,3.916393055,0.003515846
219658386.4,15.55555556,0.6668,0.151001366,-8.964319263,3.897334275,0.003266739
214310604.4,15.55651308,0.4167,0.08817273,-14.98300218,3.778664223,0.00323164
217708515.4,15.68405531,0.6295,0.099594419,-18.11300401,3.837273487,0.003292733
216981258.4,15.71833467,0.4539,0.207368519,-26.1029171,3.716982162,0.002921492
215080444.4,15.95867325,0.4864,0.093278069,-8.934829071,3.839632217,0.003152613
202124024.4,16.11111111,0.7038,0.051967318,-5.89431093,3.967940641,0.002987817
214077935.2,16.11111111,0.6481,0.193154362,-17.02049102,3.849847058,0.00307378
214943946.3,16.11111111,0.6683,0.031816731,-8.488514829,3.943112836,0.003242232
215703453.3,16.11111111,0.6976,0.028936349,-8.482363097,3.973701106,0.003052629
216326957.5,16.11111111,0.7006,0.122671999,-15.62079155,3.903483687,0.003240337
216675633.3,16.11111111,0.679,0.08261584,-14.22458782,3.906378807,0.003244758
217105870.4,16.11111111,0.6728,0.188120111,-16.90975272,3.86240768,0.0030645
213442168.4,16.16320043,0.7387,0.066285426,-13.33166793,3.940491105,0.00316965
217241746.4,16.32732008,0.6659,0.114422254,-20.69582291,3.851342338,0.003102161
214945133.4,16.51652687,0.6163,0.023636738,-6.677396142,3.929228487,0.003133112
213444135.5,16.66666667,0.6712,0.064224589,-12.18007199,3.921147105,0.002981475
214254609.4,16.66666667,0.7091,0.086315179,-14.65107186,3.923005686,0.003030059
215704634.4,16.66666667,0.6775,0.103725551,-10.30848959,3.922076097,0.002979629
216683213.3,16.66666667,0.6519,0.089914849,-15.90358605,3.873471689,0.003174797
217163137.6,16.66666667,0.7188,0.265626445,-27.365211,3.829659005,0.002834517
212868410.5,17.22222222,0.7029,0.177076851,-20.74050659,3.880872881,0.00276394
212937923.4,17.22222222,0.6716,0.086644961,-14.04540452,3.911935874,0.002905431
213907175.4,17.22222222,0.7586,0.102141574,-11.77802582,3.949729279,0.003103829
214163118.4,17.22222222,0.7164,0.0681117,-8.489714869,3.960108094,0.003000606
214257092.4,17.22222222,0.6305,0.099521366,-8.239192503,3.897265477,0.002953408
216994704.3,17.42636639,0.25,0.092057808,-16.14402805,3.685500563,0.002515769
213560561.3,17.67896128,0.7143,0.064616492,-11.72204151,3.949281217,0.002883015
212743246.4,17.77777778,0.6332,0.120401877,-11.39640954,3.889195611,0.002701535
215711080.6,17.77777778,0.6365,0.172150378,-7.604037612,3.895701211,0.002696377
